age,basket_size,churned,conversion_rate,customer_lifetime_value,device,discount_usage,membership_tier,monthly_spend,orders_per_month,region,return_rate,session_duration,tenure_months
40.9886,44.6063,no,0.35,468560.9881,mobile,0.4318,gold,2500.0,1.4301,north,0.2065,340.8684,42.1894
27.1506,16.508,no,0.2457,369232.8413,mobile,0.7626,gold,2500.0,20.0,east,0.7634,318.8223,151.1125
22.3455,1.4248,no,0.35,26376.3529,mobile,0.8526,gold,2500.0,20.0,west,0.203,91.2112,51.9098
51.1565,35.4766,no,0.2897,50749.7445,mobile,0.5619,gold,2500.0,9.121,south,0.4152,319.8508,148.771
67.0573,45.2789,no,0.35,331934.545,mobile,0.1466,gold,2500.0,20.0,west,0.1356,229.1885,91.6694
59.2819,9.9098,no,0.35,485148.3535,mobile,0.9466,gold,2500.0,20.0,west,0.9878,532.0079,17.4647
83.8405,6.4376,yes,0.35,480207.1999,mobile,0.1971,gold,2500.0,17.541,north,0.7928,472.1598,85.7761
43.026,13.3831,yes,0.35,491018.1966,mobile,0.9043,gold,468.8869,19.1141,south,0.1669,389.9937,168.4231
18.9937,37.7499,no,0.35,229043.7619,mobile,0.0802,gold,2500.0,7.839,north,0.9782,374.8776,176.5793
82.9356,19.6208,yes,0.036,335951.9589,mobile,0.6969,gold,2500.0,20.0,south,0.8536,470.6881,98.3196
56.8763,24.9527,no,0.2667,456678.6753,mobile,0.9188,gold,1695.906,20.0,east,0.3186,305.766,28.1325
29.1059,4.183,no,0.35,118472.6647,mobile,0.0874,gold,1508.2309,20.0,south,0.7365,205.3397,218.2298
74.1737,6.1858,no,0.122,352073.8152,mobile,0.1995,gold,2500.0,4.8693,east,0.0917,570.8838,1.918
44.6307,31.6471,no,0.1926,408775.4644,mobile,0.7082,gold,2500.0,20.0,east,0.4692,439.2073,142.4431
21.8873,48.7353,no,0.2633,439088.3242,mobile,0.5754,gold,2500.0,7.4406,south,0.7617,113.7309,203.8193
60.515,25.8261,no,0.2854,213261.6537,mobile,0.8245,gold,2500.0,20.0,east,0.6548,580.9153,61.1487
52.5503,45.232,yes,0.0604,377825.062,mobile,0.4301,gold,2500.0,20.0,east,0.4459,586.3234,162.2058
58.1209,36.6303,no,0.3191,179056.2635,mobile,0.811,gold,2500.0,18.0148,east,0.4891,328.0042,179.0477
67.124,21.0769,yes,0.35,162183.888,mobile,0.7963,gold,2500.0,20.0,north,0.8687,279.1712,37.4917
74.3316,19.6914,no,0.35,74691.9639,mobile,0.3657,gold,2500.0,20.0,west,0.9054,91.4722,227.1043
50.9493,14.2736,yes,0.1978,248661.2178,mobile,0.1583,gold,2500.0,20.0,north,0.2777,114.7777,146.0312
52.0633,33.6237,no,0.35,53005.7515,mobile,0.953,gold,2500.0,20.0,east,0.1415,311.7389,119.1213
86.8074,31.9439,no,0.3386,155305.9618,mobile,0.6185,gold,2500.0,20.0,east,0.5296,205.3172,90.2318
17.3105,19.1304,yes,0.2461,472288.3751,mobile,0.6883,gold,2500.0,20.0,south,0.6339,541.2021,114.8089
67.6764,45.1909,yes,0.35,390797.5615,mobile,0.5723,gold,2500.0,20.0,east,0.6094,488.1798,60.5347
44.4266,8.2694,no,0.3217,264617.7802,mobile,0.4627,gold,2500.0,20.0,south,0.7278,41.0883,94.1088
78.7352,3.892,yes,0.2466,316534.9104,mobile,0.3272,gold,2500.0,20.0,north,0.1461,164.3818,77.4885
86.8717,30.2818,no,0.1204,366709.959,mobile,0.7355,gold,2500.0,20.0,north,0.2825,474.6349,102.0949
26.6604,2.2389,yes,0.35,381186.8147,mobile,0.0787,gold,2500.0,20.0,south,0.1476,375.908,133.7082
49.7398,10.6913,no,0.35,142381.3893,mobile,0.5865,gold,2500.0,1.0174,east,0.0524,196.5963,115.0273
62.5379,32.6701,no,0.35,163305.2327,mobile,0.8361,gold,690.6798,16.9745,west,0.5656,341.5492,212.099
20.727,4.3268,no,0.1516,261390.2918,mobile,0.9401,gold,2500.0,20.0,east,0.9723,203.5567,99.6214
54.8263,32.4491,no,0.35,77492.0044,mobile,0.8228,gold,2500.0,20.0,east,0.1152,546.9432,63.3204
63.5748,35.1671,yes,0.35,21087.9379,mobile,0.7585,gold,2500.0,20.0,west,0.1377,192.356,93.6185
17.74,36.0224,yes,0.35,33980.7683,mobile,0.2001,gold,720.1118,13.7704,west,0.4915,210.2795,20.27
31.7456,27.2753,yes,0.35,372126.9467,mobile,0.2814,gold,2500.0,20.0,south,0.1599,121.75,146.2208
45.0548,32.8727,no,0.35,222771.7213,mobile,0.9677,gold,2500.0,20.0,north,0.2046,68.5034,93.601
72.2222,37.0494,yes,0.2986,344874.9098,mobile,0.2143,gold,2500.0,18.2022,south,0.4638,389.0502,55.9246
16.9147,41.6498,yes,0.35,103176.3498,mobile,0.9468,gold,2500.0,19.6415,north,0.9842,361.486,40.4965
21.7479,6.2558,no,0.03,15599.9684,mobile,0.05,gold,224.2382,16.4539,south,0.0,267.5913,175.1708
31.9328,10.3485,yes,0.35,438222.3203,mobile,0.0761,gold,2500.0,1.3437,east,0.7704,539.2145,73.19
84.0361,37.4688,yes,0.35,15183.8022,mobile,0.931,gold,2500.0,1.0,west,0.0861,141.6469,208.8802
20.683,34.8983,no,0.2155,198769.4676,mobile,0.3774,gold,743.2234,20.0,south,0.4657,105.8387,4.1713
68.5327,36.2247,no,0.2027,133642.2191,mobile,0.6712,gold,2500.0,11.2842,west,0.6897,486.402,239.0052
74.6053,36.0629,no,0.35,143258.5544,mobile,0.0884,gold,2500.0,20.0,west,0.5446,224.5872,216.5352
28.8732,20.6872,yes,0.35,173718.5596,mobile,0.2924,gold,2500.0,20.0,north,0.4945,325.8189,87.1186
40.6275,18.5748,yes,0.35,376851.6576,mobile,0.8618,gold,2500.0,2.5653,north,0.5064,515.9672,150.39
88.3152,39.8216,yes,0.35,198175.0879,mobile,0.8234,gold,2500.0,20.0,north,0.544,312.2217,138.536
66.6168,39.5985,yes,0.35,162743.6494,mobile,0.8365,gold,2500.0,20.0,east,0.5231,491.7972,53.3581
32.7103,32.5512,no,0.1557,346971.4183,mobile,0.7533,gold,2500.0,20.0,north,0.9693,480.1612,119.3535
71.9292,15.84,no,0.2092,319124.3078,mobile,0.9516,gold,2500.0,1.0,west,0.2958,125.0454,198.8099
86.3749,21.674,yes,0.35,201500.4047,mobile,0.6978,gold,2500.0,20.0,west,0.2084,257.6858,141.9361
88.299,25.4997,yes,0.35,127891.0887,mobile,0.4736,gold,2500.0,20.0,east,0.7698,254.1983,141.3228
44.1176,48.1756,yes,0.35,43414.3114,mobile,0.2522,gold,1840.9768,14.7234,north,0.8306,379.148,23.4673
60.667,23.9947,no,0.3229,276312.8831,mobile,0.704,gold,2500.0,20.0,east,0.095,410.6104,142.8295
53.1534,23.6958,yes,0.35,194089.0543,mobile,0.925,gold,2500.0,2.9229,east,0.5857,419.2317,118.3727
37.4812,17.2394,no,0.1097,77398.0952,mobile,0.8374,gold,2500.0,20.0,south,0.0057,465.6683,193.8258
29.5182,17.6635,no,0.35,422769.2093,mobile,0.2287,gold,2500.0,20.0,south,0.9117,61.8211,34.2701
74.781,22.0687,no,0.35,448844.7334,mobile,0.3683,gold,2500.0,20.0,south,0.0335,262.3384,168.7894
80.9558,33.5704,no,0.35,253556.7839,mobile,0.2432,gold,2500.0,8.2516,south,0.0241,52.7401,45.643
51.3631,48.5724,yes,0.35,291060.2555,mobile,0.1158,gold,795.1153,12.1468,east,0.3003,448.2386,94.3796
54.8177,14.0285,yes,0.35,151672.0723,mobile,0.8115,gold,2500.0,14.6206,east,0.4804,128.9231,159.7047
28.7589,28.0986,no,0.35,429346.4005,mobile,0.0709,gold,2500.0,20.0,north,0.1454,456.5503,115.1675
62.3936,21.2619,no,0.35,468804.2746,mobile,0.828,gold,2500.0,20.0,west,0.0429,192.9721,95.3163
49.2873,41.9822,no,0.2247,453753.9487,mobile,0.4794,gold,2500.0,20.0,west,0.4065,523.2508,152.8473
73.2093,22.2043,yes,0.0309,33166.9881,mobile,0.0848,gold,2500.0,8.7338,south,0.6414,222.3432,94.9909
77.888,30.6595,no,0.35,427689.4515,mobile,0.4699,gold,2500.0,20.0,east,0.8395,354.1471,134.8849
67.1654,48.7861,yes,0.35,308183.3297,mobile,0.0629,gold,2500.0,20.0,south,0.8748,357.0659,55.4543
87.9532,10.4005,yes,0.335,338050.0578,mobile,0.2785,gold,2500.0,20.0,south,0.1884,368.2192,189.0675
31.1304,23.6718,yes,0.35,58605.3831,mobile,0.7227,gold,2500.0,14.8216,west,0.5981,380.4331,81.6319
51.8414,14.2663,no,0.35,268704.3076,mobile,0.1463,gold,2500.0,15.1521,south,0.9665,488.0556,236.1443
84.6576,23.2833,no,0.35,291791.8035,mobile,0.2771,gold,2500.0,11.9514,west,0.051,257.1967,235.6255
39.1725,7.8466,no,0.1229,380062.2106,mobile,0.9942,gold,820.6923,4.2168,north,0.1075,321.5984,31.4539
18.9554,33.3546,yes,0.0599,55716.0204,mobile,0.9768,gold,2500.0,17.0513,north,0.2407,133.0421,145.275
27.226,28.1318,yes,0.3167,109936.1523,mobile,0.8057,gold,2500.0,12.1885,east,0.6163,572.7295,22.7915
34.2183,20.9137,yes,0.242,304803.603,mobile,0.8919,gold,2500.0,16.7682,north,0.0032,403.0258,105.0112
23.4271,5.0179,yes,0.35,221263.778,mobile,0.7392,gold,2500.0,20.0,south,0.3802,325.2175,65.9419
17.533,25.8704,yes,0.35,221094.7372,mobile,0.2055,gold,2500.0,4.6414,south,0.8369,410.2838,41.2432
42.1416,14.4329,no,0.35,449226.302,mobile,0.3794,gold,2500.0,20.0,west,0.6865,338.4222,155.2691
58.3026,18.6165,yes,0.03,218145.9245,mobile,0.4453,gold,2500.0,20.0,north,0.3482,162.2039,218.8721
32.2161,29.6892,no,0.35,265468.2801,mobile,0.1957,gold,725.8661,20.0,south,0.048,137.9195,169.998
21.8649,46.6685,no,0.35,146576.4051,mobile,0.8585,gold,2500.0,20.0,north,0.2291,187.6474,125.4014
37.33,24.0422,no,0.35,83963.1082,mobile,0.0172,gold,2500.0,20.0,west,0.077,463.929,65.3015
56.9545,19.0776,no,0.1789,266828.6708,mobile,0.1868,gold,2500.0,19.5287,north,0.1718,164.1301,195.3801
19.5775,8.6396,no,0.1323,430844.1453,mobile,0.8343,gold,2500.0,16.7566,east,0.2458,105.9119,27.2604
88.7314,7.6593,yes,0.2872,264446.526,mobile,0.49,gold,2500.0,20.0,south,0.7262,533.3868,112.5222
54.7368,20.9762,yes,0.35,249863.3494,mobile,0.8048,gold,2500.0,20.0,south,0.3675,179.7669,145.4506
43.6481,16.4127,yes,0.1987,8020.7706,mobile,0.4355,gold,2500.0,8.8302,north,0.8652,474.5241,180.0648
17.212,12.1265,no,0.35,243387.9167,mobile,0.4663,gold,2500.0,20.0,south,0.4633,250.0642,13.2718
43.6786,18.1772,yes,0.35,443523.2641,mobile,0.8721,gold,1562.4695,17.6371,south,0.8211,331.4124,10.6853
30.3175,46.1773,no,0.1659,496049.7808,mobile,0.1459,gold,2500.0,16.1765,south,0.0247,131.9976,125.5408
75.0898,23.5543,no,0.35,142463.5849,mobile,0.0509,gold,2500.0,7.3979,north,0.4384,293.0226,183.5099
85.0381,19.5183,yes,0.35,219930.7298,mobile,0.7225,gold,2500.0,8.5327,east,0.915,56.8206,92.7496
38.4154,47.7244,no,0.1945,284647.4394,mobile,0.4176,gold,2500.0,9.0988,east,0.5471,153.8336,219.941
35.6476,24.6506,yes,0.0661,234153.3077,mobile,0.9812,gold,2500.0,20.0,south,0.08,276.3042,215.9579
62.7328,17.0001,no,0.1556,340978.6442,mobile,0.7166,gold,2500.0,16.7379,south,0.5939,538.0575,55.0615
40.2834,25.9329,no,0.35,362138.3942,mobile,0.4047,gold,2500.0,18.0205,west,0.8631,64.7916,36.3653
82.9829,46.3765,no,0.35,252921.8285,mobile,0.4126,gold,2500.0,20.0,west,0.2991,146.254,149.9109
46.0384,22.1762,yes,0.35,489179.3096,mobile,0.3338,gold,2500.0,18.4804,west,0.4865,598.6813,222.7527
47.8278,12.5205,no,0.2432,402264.7558,mobile,0.3361,gold,2500.0,20.0,west,0.8532,61.2952,20.6722
82.347,46.7843,yes,0.35,348691.7527,mobile,0.1519,gold,1027.1558,20.0,east,0.0327,175.5624,202.6156
28.2264,16.1786,yes,0.1,498157.7679,mobile,0.0823,gold,790.2744,1.0,south,0.9226,473.9361,215.3964
61.5422,26.7783,no,0.35,142222.4273,mobile,0.0649,gold,2500.0,15.5989,east,0.6435,420.2657,23.9727
45.1111,17.5942,no,0.1628,236330.1546,mobile,0.4525,gold,2500.0,18.3839,north,0.6535,488.9682,100.8947
33.8104,8.2873,yes,0.1552,39726.563,mobile,0.5877,gold,2354.3628,6.4605,north,0.4489,90.4468,18.5527
69.1794,22.3314,no,0.1226,322155.5116,mobile,0.9426,gold,2500.0,20.0,west,0.9374,126.6534,114.1016
30.1702,4.2367,yes,0.0314,426533.7914,mobile,0.2522,gold,2500.0,20.0,south,0.6583,239.0963,170.4849
71.1508,35.6618,no,0.35,479032.5571,mobile,0.7515,gold,2500.0,11.0377,north,0.8692,99.3433,60.8935
19.1099,7.8767,yes,0.35,247678.8236,mobile,0.2779,gold,2500.0,10.8308,south,0.0384,6.5259,87.2139
16.2026,24.6571,no,0.35,250538.4468,mobile,0.2111,gold,2500.0,20.0,west,0.7365,303.4837,127.8777
87.3465,29.9578,yes,0.2902,498395.0583,mobile,0.4564,gold,2500.0,1.0749,south,0.5893,579.0864,16.0088
77.7754,11.9221,no,0.2647,445756.598,mobile,0.8522,gold,2500.0,20.0,west,0.5796,237.4927,2.0241
33.6845,1.1103,yes,0.0478,38052.8562,mobile,0.8033,gold,2500.0,20.0,west,0.9399,10.7897,208.5825
89.1763,11.4573,no,0.35,143778.5692,mobile,0.1159,gold,2500.0,20.0,east,0.5608,197.8238,131.2701
40.3293,13.0342,yes,0.35,49729.9698,mobile,0.9311,gold,2500.0,10.1414,south,0.2923,154.9984,39.6849
23.2227,46.6553,no,0.3095,271159.7707,mobile,0.5487,gold,1371.7954,20.0,north,0.8732,511.9651,1.7954
24.3894,23.1133,no,0.1214,382999.8964,mobile,0.7795,gold,2500.0,7.3259,west,0.668,167.702,20.9011
75.6885,27.7199,no,0.2503,9113.7734,mobile,0.9139,gold,2500.0,20.0,west,0.0864,38.9964,35.8493
89.3424,38.1084,no,0.35,170090.388,mobile,0.3893,gold,2500.0,6.2142,east,0.5124,487.2738,51.754
88.2342,37.4879,no,0.35,466898.1094,mobile,0.7808,gold,2500.0,20.0,east,0.3222,221.9536,216.093
58.2495,1.8389,no,0.35,186268.6971,mobile,0.3387,gold,2500.0,1.0,north,0.3152,278.6253,33.045
51.0338,28.1257,yes,0.35,380791.9932,mobile,0.1198,gold,2500.0,20.0,east,0.6381,148.3765,129.3625
20.0636,15.7101,yes,0.35,68459.7406,mobile,0.2583,gold,2500.0,9.1822,south,0.3399,247.8059,18.7809
70.6585,20.9367,no,0.03,142577.6084,mobile,0.1848,gold,1861.525,8.2455,south,0.525,360.128,24.9293
39.5551,7.0626,no,0.35,291114.0986,mobile,0.0788,gold,981.5741,18.6893,south,0.7606,453.1495,219.2006
23.4322,20.7788,no,0.35,155946.098,mobile,0.878,gold,1859.3496,19.996,east,0.7411,82.9981,23.5413
50.7225,18.6953,no,0.35,132141.125,mobile,0.5909,gold,2500.0,20.0,west,0.082,101.8595,155.9881
32.1629,35.6999,no,0.1694,478645.7785,mobile,0.8638,gold,2500.0,20.0,east,0.0053,314.2621,66.3221
47.7995,31.0496,no,0.35,412512.6881,mobile,0.2927,gold,2500.0,20.0,south,0.4115,347.4207,65.3771
63.977,25.3862,no,0.35,202772.4817,mobile,0.1912,gold,2500.0,7.6915,north,0.1844,384.8515,29.6746
89.8627,37.4991,no,0.35,342034.0843,mobile,0.133,gold,2500.0,20.0,south,0.5746,391.4599,172.4195
31.2687,8.0748,no,0.35,392798.7409,mobile,0.8688,gold,2500.0,20.0,north,0.6595,408.5084,106.9754
44.8016,10.212,no,0.35,473382.5798,mobile,0.2428,gold,2500.0,16.4338,south,0.0489,2.8314,111.7962
31.0842,6.4104,yes,0.2872,141723.0862,mobile,0.1771,gold,2500.0,20.0,west,0.7626,40.1117,109.6085
30.8684,43.3285,yes,0.35,481754.0884,mobile,0.2696,gold,2500.0,20.0,east,0.1335,468.8237,155.2077
35.808,19.1709,no,0.2548,49417.2993,mobile,0.862,gold,2500.0,18.613,south,0.4037,38.7177,229.7598
75.9186,38.1291,no,0.35,277979.1201,mobile,0.6136,gold,2500.0,20.0,west,0.1829,298.725,127.2703
58.0284,1.0716,yes,0.1934,54233.1179,mobile,0.3063,gold,2500.0,15.0701,west,0.8046,352.1292,151.2944
62.2218,44.6226,no,0.3247,428898.2203,mobile,0.3569,gold,2500.0,20.0,north,0.4932,259.0631,135.422
46.3944,3.15,no,0.35,267490.3571,mobile,0.7386,gold,2052.3032,20.0,east,0.5486,431.3401,53.755
18.7096,1.5732,no,0.35,60138.7322,mobile,0.2804,gold,2500.0,20.0,north,0.2091,205.1478,57.5736
19.2686,34.7608,yes,0.35,328648.5104,mobile,0.6959,gold,127.1321,20.0,north,0.8171,130.5988,99.4224
84.436,14.6058,no,0.35,174479.4061,mobile,0.3569,gold,2500.0,20.0,north,0.0269,59.4092,150.9023
28.733,8.6908,no,0.35,366220.1136,mobile,0.1959,gold,2500.0,7.9577,north,0.4609,397.3351,54.9244
43.1315,38.0729,no,0.35,417373.1978,mobile,0.4318,gold,2500.0,20.0,west,0.1591,227.4736,41.9587
24.0308,38.4565,yes,0.2118,76869.8507,mobile,0.1084,gold,2500.0,20.0,north,0.2661,312.6369,133.6444
86.5677,21.8194,yes,0.35,397358.2702,mobile,0.2792,gold,2500.0,12.8488,west,0.7334,463.3139,5.7866
84.6163,43.8615,no,0.1153,347258.8104,mobile,0.9008,gold,2500.0,20.0,north,0.9496,68.7858,115.5579
75.1218,12.7837,yes,0.0508,429151.5783,mobile,0.5437,gold,1483.4586,20.0,north,0.0836,315.5204,23.3552
19.2574,25.0349,no,0.35,69856.2145,mobile,0.79,gold,2500.0,5.363,west,0.1478,265.9662,101.8873
28.183,14.5393,no,0.35,14980.0592,mobile,0.7655,gold,2500.0,20.0,east,0.6909,517.8686,173.8185
22.1148,10.3307,no,0.35,49130.2998,mobile,0.7836,gold,2500.0,20.0,west,0.7875,449.3346,145.5641
65.7412,39.9398,yes,0.35,144930.8982,mobile,0.2921,gold,2500.0,20.0,north,0.1479,401.218,130.0632
29.0036,38.3982,yes,0.35,394154.9288,mobile,0.3141,gold,2500.0,20.0,south,0.4673,27.4437,12.6759
63.1134,5.3457,yes,0.35,137539.6569,mobile,0.15,gold,2500.0,7.3765,south,0.413,478.8224,123.2921
38.9494,9.3415,yes,0.35,364799.8424,mobile,0.5525,gold,787.5199,20.0,east,0.4067,144.9935,144.9025
73.1551,39.1521,yes,0.35,428078.1743,mobile,0.5258,gold,2500.0,3.6427,east,0.802,556.955,207.7951
35.359,36.931,no,0.35,321888.712,mobile,0.5475,gold,2500.0,20.0,west,0.249,117.1199,172.6454
35.8172,8.5882,yes,0.0655,348322.2701,mobile,0.6191,gold,2500.0,10.2523,east,0.5714,402.0276,175.6019
33.961,21.5702,no,0.35,184128.2573,mobile,0.7252,gold,2500.0,12.8325,west,0.3096,467.1986,20.6382
27.5937,47.3609,no,0.35,145305.946,mobile,0.8735,gold,2500.0,20.0,east,0.7211,222.0595,130.8891
65.4812,24.0218,no,0.3077,396046.8854,mobile,0.8631,gold,2500.0,20.0,south,0.5304,549.8484,6.3756
33.8668,35.1729,yes,0.35,415207.8181,mobile,0.2754,gold,2500.0,8.0552,east,0.6101,418.6172,162.009
89.4913,15.2774,no,0.2046,108066.7347,mobile,0.9697,gold,2500.0,11.6597,north,0.5262,352.6858,212.1518
75.6402,5.4128,no,0.35,227371.9554,mobile,0.4665,gold,2500.0,7.4267,west,0.0483,585.3786,58.622
32.0419,20.8447,yes,0.323,112858.8022,mobile,0.8824,gold,2500.0,20.0,east,0.9562,550.9601,147.2382
50.1668,25.5335,no,0.35,276274.911,mobile,0.864,gold,2500.0,1.0,south,0.1848,492.389,239.3459
73.6188,6.4887,yes,0.1279,298598.3324,mobile,0.9243,gold,2500.0,20.0,west,0.4723,422.0003,64.069
83.8337,44.2318,yes,0.35,195880.705,mobile,0.6097,gold,2500.0,20.0,north,0.0763,362.6112,194.2348
33.1199,26.9645,no,0.343,13188.0737,mobile,0.1393,gold,2500.0,11.6824,west,0.8149,95.4492,52.525
36.3515,17.547,no,0.0767,127573.665,mobile,0.0365,gold,2500.0,20.0,south,0.1301,322.1269,225.8196
33.586,46.844,no,0.35,483143.9435,mobile,0.7438,gold,2500.0,5.7591,north,0.7463,256.4831,203.3223
42.7378,20.4937,no,0.35,409086.1524,mobile,0.7627,gold,2500.0,20.0,south,0.0727,564.2452,51.872
42.3289,41.0525,no,0.35,91701.9488,mobile,0.572,gold,2500.0,20.0,south,0.4245,337.2611,216.6779
71.4751,2.9768,no,0.2421,448180.2492,mobile,0.005,gold,2500.0,20.0,north,0.1941,179.7657,114.976
33.2973,19.3408,no,0.35,26700.1692,mobile,0.667,gold,2500.0,20.0,north,0.6057,29.4473,89.01
85.1872,36.018,yes,0.35,127622.0068,mobile,0.8073,gold,2500.0,20.0,west,0.5728,565.612,101.5564
22.6344,26.5884,yes,0.1452,391765.3798,mobile,0.5793,gold,2500.0,20.0,north,0.1469,339.6386,71.3634
81.8999,6.3094,no,0.35,403538.707,mobile,0.223,gold,2500.0,20.0,west,0.4299,338.7852,230.5901
27.4701,32.3717,no,0.35,208851.8291,mobile,0.8916,gold,2500.0,10.4349,south,0.2159,337.4341,238.7314
65.5908,30.5176,no,0.35,121980.8977,mobile,0.9501,gold,2500.0,20.0,east,0.757,501.7468,235.4439
88.6383,45.2102,no,0.35,217074.1049,mobile,0.0299,gold,2500.0,20.0,east,0.4062,458.1001,131.1356
73.9865,19.7393,no,0.35,203462.4727,mobile,0.0728,gold,2500.0,1.0,south,0.4819,256.1463,161.6108
88.5551,37.7707,no,0.2519,96020.4518,mobile,0.267,gold,2500.0,14.436,west,0.7963,187.1349,122.6585
71.6726,1.0479,yes,0.35,256949.3034,mobile,0.6004,gold,2500.0,20.0,east,0.9984,70.9536,235.1365
22.0098,10.4733,no,0.35,411780.2716,mobile,0.8233,gold,509.7066,20.0,south,0.3752,34.5358,155.9402
20.0199,20.9818,no,0.1772,314768.6181,mobile,0.1959,gold,2500.0,20.0,south,0.4111,87.0452,175.4644
17.2445,25.2682,no,0.35,140750.4767,mobile,0.1623,gold,2500.0,20.0,south,0.1397,242.5283,207.2609
17.4402,40.1347,no,0.35,246047.0525,mobile,0.6254,gold,2500.0,20.0,west,0.0477,97.4221,168.128
85.3065,34.057,no,0.2628,485148.4865,mobile,0.1984,gold,2500.0,5.3512,west,0.1327,558.9006,86.5331
24.0448,27.6896,no,0.0792,5320.6913,mobile,0.8495,gold,2500.0,9.8564,north,0.1017,362.1534,1.111
77.0624,48.9977,yes,0.3178,233863.8548,mobile,0.5461,gold,2500.0,20.0,east,0.1904,269.0461,214.0447
69.723,9.266,no,0.35,23892.813,mobile,0.8641,gold,2500.0,2.5801,north,0.8175,259.2647,69.0578
66.4716,41.768,no,0.35,267090.9096,mobile,0.9277,gold,2500.0,20.0,east,0.4997,308.5211,219.7258
80.9854,44.819,yes,0.35,413661.3912,mobile,0.1023,gold,2500.0,20.0,north,0.9737,103.8002,131.5239
72.083,43.4626,yes,0.2316,411272.0621,mobile,0.243,gold,2299.7093,20.0,east,0.5435,597.5531,98.6136
52.4691,35.4381,yes,0.35,318325.0778,mobile,0.4028,gold,2500.0,7.1397,north,0.4783,37.5923,206.7561
79.6475,1.7576,no,0.35,188058.4156,mobile,0.1436,gold,2500.0,10.2564,east,0.2239,210.233,162.058
73.5192,27.4147,no,0.35,52450.4583,mobile,0.2649,gold,2500.0,20.0,west,0.5228,462.284,42.6373
71.8673,47.7897,no,0.35,267129.7519,mobile,0.6819,gold,2500.0,20.0,south,0.5419,470.2262,208.4706
75.0805,47.6186,no,0.35,114899.5335,mobile,0.8418,gold,2500.0,20.0,east,0.7168,151.212,232.6067
63.898,14.8947,no,0.35,272846.194,mobile,0.4579,gold,2500.0,20.0,west,0.6953,265.4019,86.3082
44.8967,10.6034,yes,0.35,328363.3671,mobile,0.0262,gold,2500.0,16.494,west,0.7802,578.1507,16.172
56.1063,42.9942,no,0.35,218232.2871,mobile,0.4972,gold,2500.0,20.0,east,0.1295,310.154,47.8807
45.4959,10.1256,yes,0.35,118740.8133,mobile,0.0519,gold,2500.0,1.7939,west,0.8947,216.854,238.6791
58.1203,2.5011,yes,0.1248,139798.544,mobile,0.5418,gold,2500.0,20.0,north,0.3745,151.4722,224.2812
26.3862,41.497,no,0.35,92844.4439,mobile,0.2466,gold,2500.0,20.0,south,0.7394,508.1991,189.6989
45.9627,13.7757,yes,0.35,457998.5638,mobile,0.1866,gold,2500.0,20.0,west,0.9322,107.5612,226.8608
86.0088,11.861,yes,0.35,171662.5226,mobile,0.6079,gold,2500.0,6.1332,east,0.8605,563.8081,26.3843
86.4205,24.992,yes,0.2628,193139.5454,mobile,0.8501,gold,2500.0,20.0,north,0.756,464.0289,69.6658
38.6898,31.5358,no,0.35,446933.5657,mobile,0.8243,gold,1490.1928,20.0,north,0.9139,359.8016,40.3908
35.9159,2.8468,no,0.35,105092.933,mobile,0.3076,gold,2500.0,20.0,west,0.3268,197.3319,26.6261
51.2133,42.4479,no,0.35,119074.4184,mobile,0.4263,gold,2500.0,2.7475,east,0.9598,160.1869,203.3386
73.4487,9.6889,yes,0.35,264606.0584,mobile,0.9976,gold,2500.0,20.0,south,0.5615,363.438,200.544
25.6034,42.3904,yes,0.35,428226.6973,mobile,0.3483,gold,2500.0,8.211,south,0.3309,485.6496,194.4446
79.9385,29.5948,yes,0.35,377144.9978,mobile,0.5389,gold,2500.0,20.0,west,0.1382,423.9549,122.9398
87.3756,40.0335,yes,0.3173,356338.0757,mobile,0.6136,gold,2500.0,7.7338,north,0.958,546.3816,232.2646
85.0105,1.3066,no,0.0394,77971.5695,mobile,0.3068,gold,2500.0,20.0,east,0.8784,44.5762,57.5047
31.4175,16.8749,yes,0.35,260893.4537,mobile,0.6334,gold,2500.0,20.0,north,0.682,171.0618,68.9627
52.9693,42.6668,no,0.35,111042.7582,mobile,0.449,gold,2500.0,20.0,north,0.9495,386.2442,36.7794
84.0238,15.1077,no,0.35,34796.6087,mobile,0.2184,gold,2500.0,20.0,north,0.8077,64.4109,32.9605
81.0211,32.6122,no,0.35,312033.9293,mobile,0.059,gold,2500.0,20.0,south,0.5196,249.8054,117.9995
17.7927,9.0879,yes,0.35,259340.6502,mobile,0.0871,gold,2500.0,20.0,west,0.8999,288.5677,77.6829
26.0393,8.583,no,0.35,16346.888,mobile,0.1424,gold,1804.6812,20.0,west,0.8549,445.3989,92.3967
19.9291,43.5825,no,0.35,480175.2907,mobile,0.6454,gold,2500.0,20.0,east,0.2151,266.2961,172.4095
40.1109,9.4546,no,0.35,283437.3076,mobile,0.6148,gold,2500.0,20.0,north,0.9553,439.9503,192.0573
56.9321,8.0498,yes,0.35,162551.2565,mobile,0.3637,gold,2500.0,20.0,east,0.8557,324.558,77.5287
52.1936,32.5857,yes,0.35,441253.1722,mobile,0.2189,gold,2500.0,17.3906,east,0.9419,343.0552,63.3881
29.3541,22.8945,yes,0.35,430307.1185,mobile,0.4388,gold,2500.0,10.4598,east,0.0699,34.2071,59.911
31.8536,35.688,no,0.35,69137.6834,mobile,0.9512,gold,2500.0,20.0,west,0.1307,17.8189,162.3777
